time,rms,region,temps,mesures,x,y
10.26,1,Intro_,1,6,-0.299154,0.941037
10.28,1,Intro_,1,6,-0.299154,0.941037
10.30,1,Intro_,1,6,-0.299154,0.941037
10.32,1,Intro_,1,6,-0.299154,0.941037
10.34,1,Intro_,1,6,-0.299154,0.941037
10.36,1,Intro_,1,6,-0.299154,0.941037
10.38,1,Intro_,1,6,-0.299154,0.941037
10.40,1,Intro_,1,6,-0.299154,0.941037
10.42,1,Intro_,1,6,-0.299154,0.941037
10.44,1,Intro_,1,6,-0.299154,0.941037
10.46,1,Intro_,1,6,-0.299154,0.941037
10.48,1,Intro_,1,6,-0.299154,0.941037
10.50,1,Intro_,1,6,-0.299154,0.941037
10.52,1,Intro_,1,6,-0.299154,0.941037
10.54,1,Intro_,1,6,-0.299154,0.941037
10.56,1,Intro_,1,6,-0.299154,0.941037
10.58,1,Intro_,2,6,-0.299154,0.941037
10.60,1,Intro_,2,6,-0.299154,0.941037
10.62,1,Intro_,2,6,-0.299154,0.941037
10.64,1,Intro_,2,6,-0.299154,0.941037
10.66,1,Intro_,2,6,-0.299154,0.941037
10.68,1,Intro_,2,6,-0.299154,0.941037
10.70,1,Intro_,2,6,-0.299154,0.941037
10.72,1,Intro_,2,6,-0.299154,0.941037
10.74,1,Intro_,2,6,-0.299154,0.941037
10.76,1,Intro_,2,6,-0.299154,0.941037
10.78,1,Intro_,2,6,-0.299154,0.941037
10.80,1,Intro_,2,6,-0.299154,0.941037
10.82,1,Intro_,2,6,-0.299154,0.941037
10.84,1,Intro_,2,6,-0.299154,0.941037
