time,rms,region,measure,x,y
188.12,1,Break_/_Build_Up,4,0.002044,-0.128479
188.14,1,Break_/_Build_Up,4,0.004368,-0.11648
188.16,1,Break_/_Build_Up,4,0.004368,-0.11648
188.18,1,Break_/_Build_Up,4,0.006922,-0.065116
188.20,1,Break_/_Build_Up,4,0.006937,-0.00879
188.22,1,Break_/_Build_Up,4,0.006937,-0.00879
188.24,1,Break_/_Build_Up,4,0.009883,0.070037
188.26,1,Break_/_Build_Up,4,0.008758,0.207114
188.28,1,Break_/_Build_Up,4,0.008758,0.207114
188.30,1,Break_/_Build_Up,1,0.011414,0.406231
188.32,1,Break_/_Build_Up,1,0.013296,0.556005
188.34,1,Break,1,0.013296,0.556005
188.36,1,Break,1,0.015381,0.864857
188.38,1,Break,1,0.015788,0.910875
188.40,1,Break,1,0.015788,0.910875
188.42,1,Break,1,0.015827,0.910875
188.44,1,Break,1,0.016007,0.910911
188.46,1,Break,1,0.016007,0.910911
188.48,1,Break,1,0.016007,0.910962
188.50,1,Break,1,0.016005,0.910967
188.52,1,Break,1,0.016005,0.910967
188.54,1,Break,1,0.016011,0.910967
188.56,1,Break,1,0.01631,0.910998
188.58,1,Break,1,0.01631,0.910998
188.60,1,Break,1,0.016374,0.910992
188.62,1,Break,1,0.016458,0.910986
188.64,1,Break,1,0.016458,0.910986
188.66,1,Break,1,0.016919,0.910869
188.68,1,Break,1,0.016977,0.910723
188.70,1,Break,1,0.016977,0.910723
188.72,1,Break,1,0.017166,0.910502
188.74,1,Break,1,0.017236,0.910369
188.76,1,Break,2,0.017236,0.910369
188.78,1,Break,2,0.017269,0.910331
188.80,1,Break,2,0.01732,0.910314
188.82,1,Break,2,0.01732,0.910314
188.84,1,Break,2,0.017319,0.910291
188.86,1,Break,2,0.017649,0.910071
188.88,1,Break,2,0.017649,0.910071
188.90,1,Break,2,0.017676,0.910011
188.92,1,Break,2,0.017679,0.910014
188.94,1,Break,2,0.017679,0.910014
188.96,1,Break,2,0.017705,0.910025
188.98,1,Break,2,0.017718,0.910122
189.00,1,Break,2,0.017718,0.910122
189.02,1,Break,2,0.017724,0.910189
189.04,1,Break,2,0.01776,0.910446
189.06,1,Break,2,0.01776,0.910446
189.08,1,Break,2,0.017708,0.910757
189.10,1,Break,2,0.017733,0.910834
189.12,1,Break,2,0.017733,0.910834
189.14,1,Break,2,0.017754,0.910895
189.16,1,Break,2,0.017742,0.910897
189.18,1,Break,2,0.017742,0.910897
189.20,1,Break,2,0.017756,0.910898
189.22,1,Break,3,0.017729,0.9109
189.24,1,Break,3,0.017729,0.9109
189.26,1,Break,3,0.017754,0.910896
189.28,1,Break,3,0.017741,0.910887
189.30,1,Break,3,0.017741,0.910887
189.32,1,Break,3,0.017723,0.910844
189.34,1,Break,3,0.017691,0.910551
189.36,1,Break,3,0.017691,0.910551
189.38,1,Break,3,0.017685,0.910346
189.40,1,Break,3,0.01768,0.910132
189.42,1,Break,3,0.01768,0.910132
189.44,1,Break,3,0.017701,0.909928
189.46,1,Break,3,0.01769,0.909825
189.48,1,Break,3,0.01769,0.909825
189.50,1,Break,3,0.017738,0.909414
189.52,1,Break,3,0.017733,0.909396
189.54,1,Break,3,0.017733,0.909396
189.56,1,Break,3,0.017729,0.909342
189.58,1,Break,3,0.017722,0.909071
189.60,1,Break,3,0.017722,0.909071
189.62,1,Break,3,0.017734,0.908986
189.64,1,Break,3,0.017747,0.908907
189.66,1,Break,3,0.017747,0.908907
189.68,1,Break,4,0.056867,0.808857
189.70,1,Break,4,0.107432,0.674893
189.72,1,Break,4,0.107432,0.674893
189.74,1,Break,4,0.163237,0.520579
189.76,1,Break,4,0.21096,0.379328
189.78,1,Break,4,0.21096,0.379328
189.80,1,Break,4,0.229223,0.300547
189.82,1,Break,4,0.247016,0.235574
189.84,1,Break,4,0.247016,0.235574
189.86,1,Break,4,0.269692,0.146176
189.88,1,Break,4,0.292385,0.070228
189.90,1,Break,4,0.292385,0.070228
189.92,1,Break,4,0.323661,-0.04873
189.94,1,Break,4,0.356534,-0.174208
189.96,1,Break,4,0.356534,-0.174208
189.98,1,Break,4,0.37447,-0.258244
190.00,1,Break,4,0.396846,-0.345458
190.02,1,Break,4,0.396846,-0.345458
190.04,1,Break,4,0.422317,-0.4602
190.06,1,Break,4,0.436899,-0.522116
190.08,1,Break,4,0.436899,-0.522116
190.10,1,Break,4,0.453907,-0.619253
190.12,1,Break,4,0.461352,-0.658766
190.14,1,Break,1,0.461352,-0.658766
190.16,1,Break,1,0.469635,-0.727284
190.18,1,Break,1,0.480531,-0.786423
190.20,1,Break,1,0.480531,-0.786423
190.22,1,Break,1,0.495932,-0.862752
190.24,1,Break,1,0.498567,-0.891429
190.26,1,Break,1,0.498567,-0.891429
190.28,1,Break,1,0.50732,-0.97048
190.30,1,Break,1,0.514252,-1.01745
190.32,1,Break,1,0.514252,-1.01745
190.34,1,Break,1,0.525145,-1.068257
190.36,1,Break,1,0.531636,-1.143618
190.38,1,Break,1,0.531636,-1.143618
190.40,1,Break,1,0.534449,-1.179947
190.42,1,Break,1,0.5464,-1.244701
190.44,1,Break,1,0.5464,-1.244701
190.46,1,Break,1,0.552746,-1.289536
190.48,1,Break,1,0.558908,-1.33086
190.50,1,Break,1,0.558908,-1.33086
190.52,1,Break,1,0.567365,-1.388163
190.54,1,Break,1,0.572875,-1.427627
190.56,1,Break,1,0.572875,-1.427627
190.58,1,Break,1,0.577706,-1.465942
190.60,1,Break,2,0.594995,-1.561132
190.62,1,Break,2,0.594995,-1.561132
190.64,1,Break,2,0.596623,-1.627359
190.66,1,Break,2,0.600933,-1.657719
190.68,1,Break,2,0.600933,-1.657719
190.70,1,Break,2,0.610246,-1.705945
190.72,1,Break,2,0.620089,-1.761206
190.74,1,Break,2,0.620089,-1.761206
190.76,1,Break,2,0.630782,-1.809267
190.78,1,Break,2,0.644699,-1.878014
190.80,1,Break,2,0.644699,-1.878014
190.82,1,Break,2,0.653878,-1.916139
190.84,1,Break,2,0.659841,-1.945713
190.86,1,Break,2,0.659841,-1.945713
190.88,1,Break,2,0.665009,-1.974497
190.90,1,Break,2,0.673359,-2.007442
190.92,1,Break,2,0.673359,-2.007442
190.94,1,Break,2,0.680247,-2.03336
190.96,1,Break,2,0.691837,-2.088049
190.98,1,Break,2,0.691837,-2.088049
191.00,1,Break,2,0.698304,-2.118541
191.02,1,Break,2,0.7053,-2.149098
191.04,1,Break,2,0.7053,-2.149098
191.06,1,Break,3,0.708053,-2.164701
191.08,1,Break,3,0.727276,-2.203766
191.10,1,Break,3,0.727276,-2.203766
191.12,1,Break,3,0.74331,-2.229553
191.14,1,Break,3,0.762443,-2.272448
191.16,1,Break,3,0.762443,-2.272448
191.18,1,Break,3,0.794685,-2.293156
191.20,1,Break,3,0.858097,-2.321822
191.22,1,Break,3,0.858097,-2.321822
191.24,1,Break,3,0.895199,-2.353644
191.26,1,Break,3,0.912312,-2.37
191.28,1,Break,3,0.912312,-2.37
191.30,1,Break,3,0.941673,-2.412451
191.32,1,Break,3,0.955854,-2.438165
191.34,1,Break,3,0.955854,-2.438165
191.36,1,Break,3,0.970636,-2.454742
191.38,1,Break,3,0.984367,-2.457036
191.40,1,Break,3,0.984367,-2.457036
191.42,1,Break,3,0.996329,-2.48921
191.44,1,Break,3,1.027046,-2.491197
191.46,1,Break,3,1.027046,-2.491197
191.48,1,Break,3,1.066337,-2.408843
191.50,1,Break,3,1.080834,-2.31149
191.52,1,Break,4,1.080834,-2.31149
191.54,1,Break,4,1.08786,-2.285398
191.56,1,Break,4,1.092614,-2.207166
191.58,1,Break,4,1.092614,-2.207166
191.60,1,Break,4,1.090183,-2.075792
191.62,1,Punch,4,1.094878,-1.938067
191.64,1,Punch,4,1.094878,-1.938067
191.66,1,Punch,4,1.10369,-1.90859
191.68,1,Punch,4,1.1028,-1.827385
191.70,1,Punch,4,1.1028,-1.827385
191.72,1,Punch,4,1.091238,-1.649157
191.74,1,Punch,4,1.069702,-1.527745
191.76,1,Punch,4,1.069702,-1.527745
191.78,1,Punch,4,1.032976,-1.264929
191.80,1,Punch,4,0.978704,-1.072902
191.82,1,Punch,4,0.978704,-1.072902
191.84,1,Punch,4,0.9298,-0.833514
191.86,1,Punch,4,0.839456,-0.473243
191.88,1,Punch,4,0.839456,-0.473243
191.90,1,Punch,4,0.759654,-0.340461
191.92,1,Punch,4,0.620577,-0.001469
191.94,1,Punch,4,0.620577,-0.001469
191.96,1,Punch,4,0.377699,0.370872
191.98,1,Punch,1,0.102549,0.820489
192.00,1,Punch,1,0.102549,0.820489
192.02,1,Punch,1,0.018482,0.910957
192.04,1,Punch,1,0.01847,0.910973
192.06,1,Punch,1,0.01847,0.910973
192.08,1,Punch,1,0.018148,0.907649
192.10,1,Punch,1,0.018543,0.909731
192.12,1,Punch,1,0.018543,0.909731
192.14,1,Break,1,0.019098,0.907941
192.16,1,Break,1,0.019827,0.908418
192.18,1,Break,1,0.019827,0.908418
192.20,1,Break,1,0.020221,0.908664
192.22,1,Break,1,0.023154,0.901509
192.24,1,Break,1,0.023154,0.901509
192.26,1,Break,1,0.024307,0.902175
192.28,1,Break,1,0.022544,0.901626
192.30,1,Break,1,0.022544,0.901626
192.32,1,Break,1,0.02081,0.902384
192.34,1,Break,1,0.020212,0.907936
192.36,1,Break,1,0.020212,0.907936
192.38,1,Break,1,0.019793,0.910808
192.40,1,Break,1,0.018789,0.911068
192.42,1,Break,1,0.018789,0.911068
192.44,1,Break,1,0.018613,0.911023
192.46,1,Break,2,0.018458,0.910047
192.48,1,Break,2,0.018458,0.910047
192.50,1,Break,2,0.018475,0.909489
192.52,1,Break,2,0.018461,0.909389
192.54,1,Break,2,0.018461,0.909389
192.56,1,Break,2,0.018468,0.909386
192.58,1,Break,2,0.018461,0.909386
192.60,1,Break,2,0.018461,0.909386
192.62,1,Break,2,0.018463,0.909386
192.64,1,Break,2,0.018463,0.909382
192.66,1,Break,2,0.018463,0.909382
192.68,1,Break,2,0.018462,0.909382
192.70,1,Break,2,0.018459,0.909386
192.72,1,Break,2,0.018459,0.909386
192.74,1,Break,2,0.018459,0.909381
192.76,1,Break,2,0.018462,0.909382
192.78,1,Break,2,0.018462,0.909382
192.80,1,Break,2,0.018458,0.909382
192.82,1,Break,2,0.018468,0.909383
192.84,1,Break,2,0.018468,0.909383
192.86,1,Break,2,0.018463,0.909382
192.88,1,Break,2,0.018461,0.909383
192.90,1,Break,2,0.018461,0.909383
192.92,1,Break,3,0.018465,0.909381
192.94,1,Break,3,0.018463,0.909383
192.96,1,Break,3,0.018463,0.909383
192.98,1,Break,3,0.018465,0.909385
193.00,1,Break,3,0.018463,0.909381
193.02,1,Break,3,0.018463,0.909381
193.04,1,Break,3,0.018458,0.909381
193.06,1,Break,3,0.018462,0.909379
193.08,1,Break,3,0.018462,0.909379
193.10,1,Break,3,0.018459,0.909383
193.12,1,Break,3,0.018462,0.909383
193.14,1,Break,3,0.018462,0.909383
193.16,1,Break,3,0.018462,0.909383
193.18,1,Break,3,0.018462,0.909375
193.20,1,Break,3,0.018462,0.909375
193.22,1,Break,3,0.018462,0.909383
193.24,1,Break,3,0.018456,0.909382
193.26,1,Break,3,0.018456,0.909382
193.28,1,Break,3,0.018458,0.909378
193.30,1,Break,3,0.018463,0.909383
193.32,1,Break,3,0.018463,0.909383
193.34,1,Break,3,0.018459,0.909382
193.36,1,Break,3,0.018463,0.909382
193.38,1,Break,4,0.018463,0.909382
193.40,1,Break,4,0.018459,0.909379
193.42,1,Break,4,0.018463,0.909381
193.44,1,Break,4,0.018463,0.909381
193.46,1,Break,4,0.018459,0.909379
193.48,1,Break,4,0.018461,0.909379
193.50,1,Break,4,0.018461,0.909379
193.52,1,Break,4,0.018463,0.909382
193.54,1,Break,4,0.018461,0.909382
193.56,1,Break,4,0.018461,0.909382
193.58,1,Break,4,0.018462,0.909381
193.60,1,Break,4,0.018461,0.909382
193.62,1,Break,4,0.018461,0.909382
193.64,1,Break,4,0.018458,0.909381
193.66,1,Break,4,0.018462,0.909376
193.68,1,Break,4,0.018462,0.909376
193.70,1,Break,4,0.018458,0.909381
193.72,1,Break,4,0.018456,0.909378
193.74,1,Break,4,0.018456,0.909378
193.76,1,Break,4,0.018462,0.909382
193.78,1,Break,4,0.018456,0.909383
193.80,1,Break,4,0.018456,0.909383
193.82,1,Break,4,0.018461,0.909383
193.84,1,Break,1,0.018459,0.909375
193.86,1,Break,1,0.018459,0.909375
193.88,1,Break,1,0.018463,0.909381
193.90,1,Break,1,0.018459,0.909381
193.92,1,Break,1,0.018459,0.909381
193.94,1,Break,1,0.018462,0.909379
193.96,1,Break,1,0.018459,0.909385
193.98,1,Break,1,0.018459,0.909385
194.00,1,Break,1,0.018459,0.909385
194.02,1,Break,1,0.018459,0.909385
194.04,1,Break,1,0.018459,0.909385
194.06,1,Break,1,0.018459,0.909385
194.08,1,Break,1,0.018459,0.909385
194.10,1,Break,1,0.018459,0.909385
194.12,1,Break,1,0.018459,0.909385
194.14,1,Break,1,0.018459,0.909385
194.16,1,Break,1,0.018459,0.909385
194.18,1,Break,1,0.018459,0.909385
194.20,1,Break,1,0.018459,0.909385
194.22,1,Break,1,0.018459,0.909385
194.24,1,Break,1,0.018459,0.909385
194.26,1,Break,1,0.018459,0.909385
194.28,1,Break,1,0.018459,0.909385
194.30,1,Break,2,0.018459,0.909385
194.32,1,Break,2,0.018459,0.909385
194.34,1,Break,2,0.018459,0.909385
194.36,1,Break,2,0.018459,0.909385
194.38,1,Break,2,0.018459,0.909385
194.40,1,Break,2,0.018459,0.909385
194.42,1,Break,2,0.018459,0.909385
194.44,1,Break,2,0.018459,0.909385
194.46,1,Break,2,0.018459,0.909385
194.48,1,Break,2,0.018459,0.909385
194.50,1,Break,2,0.018459,0.909385
194.52,1,Break,2,0.018459,0.909385
194.54,1,Break,2,0.018459,0.909385
194.56,1,Break,2,0.018459,0.909385
194.58,1,Break,2,0.018459,0.909385
194.60,1,Break,2,0.018459,0.909385
194.62,1,Break,2,0.018459,0.909385
194.64,1,Break,2,0.018459,0.909385
194.66,1,Break,2,0.018459,0.909385
194.68,1,Break,2,0.018459,0.909385
194.70,1,Break,2,0.018459,0.909385
194.72,1,Break,2,0.018459,0.909385
194.74,1,Break,2,0.018459,0.909385
194.76,1,Break,3,0.018459,0.909385
194.78,1,Break,3,0.018459,0.909385
194.80,1,Break,3,0.018459,0.909385
194.82,1,Break,3,0.018459,0.909385
194.84,1,Break,3,0.018459,0.909385
194.86,1,Break,3,0.018459,0.909385
194.88,1,Break,3,0.018459,0.909385
194.90,1,Break,3,0.018459,0.909385
194.92,1,Break,3,0.018459,0.909385
194.94,1,Break,3,0.018459,0.909385
194.96,1,Break,3,0.018459,0.909385
194.98,1,Break,3,0.018459,0.909385
